选词方式	数据日期	关键词	城市	qv	sug占比	top1占比	top3占比	top5占比	top9占比	fold点击占比	qc点击占比	qr点击占比	citylist点击占比	结果数	是否折叠	折叠位置	是否城市跳转	结果城市	城市跳转类型	是否纠错	纠错类型	是否Geo	检索类型	map检索链接
top	201703080000~201703082359	药店	北京市	446	36.1%	0	0	0	0	0	0	0	0	11	N	-1	N	11	null	N	null	N	tag	http://map.qq.com/?w=%E8%8D%AF%E5%BA%97&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	杭州萧山国际机场	杭州	444	88.29%	0	0	0	0	0.0%	0	0	0	918	Y	5	N	3301	null	N	null	N	exact	http://map.qq.com/?w=%E6%9D%AD%E5%B7%9E%E8%90%A7%E5%B1%B1%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA&c=%E6%9D%AD%E5%B7%9E
top	201703080000~201703082359	洗浴足疗	北京市	440	10.91%	0	0	0	0	0	0	0	0	48	N	-1	N	11	null	N	null	N	tag	http://map.qq.com/?w=%E6%B4%97%E6%B5%B4%E8%B6%B3%E7%96%97&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	银行	上海市	433	7.62%	0	0	0	0	0	0	0	0	178	N	-1	N	31	null	N	null	N	tag	http://map.qq.com/?w=%E9%93%B6%E8%A1%8C&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	龙华汽车站	深圳	432	88.19%	0	0	0	0	0.0%	0	0	0	645	Y	6	N	4403	null	N	null	N	exact	http://map.qq.com/?w=%E9%BE%99%E5%8D%8E%E6%B1%BD%E8%BD%A6%E7%AB%99&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	超市	上海市	429	8.39%	0	0	0	0	0	0	0	0	72	N	-1	N	31	null	N	null	N	tag	http://map.qq.com/?w=%E8%B6%85%E5%B8%82&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	加油站	佛山	428	9.35%	0	0	0	0	0	0	0	0	405	N	-1	N	4406	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E4%BD%9B%E5%B1%B1
top	201703080000~201703082359	酒店	长沙	424	0.71%	0	0	0	0	0	0	0	0	77	N	-1	N	4301	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E9%95%BF%E6%B2%99
top	201703080000~201703082359	旅馆	广州	424	4.25%	0	0	0	0	0	0	0	0	226	N	-1	N	4401	null	N	null	N	tag	http://map.qq.com/?w=%E6%97%85%E9%A6%86&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	美食	厦门	422	0.0%	0	0	0	0	0	0	0	0	1500	N	-1	N	3502	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E5%8E%A6%E9%97%A8
top	201703080000~201703082359	美食	哈尔滨	421	0.0%	0	0	0	0	0	0	0	0	1027	N	-1	N	2301	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E5%93%88%E5%B0%94%E6%BB%A8
top	201703080000~201703082359	酒店	东莞	420	5.71%	0	0	0	0	0	0	0	0	212	N	-1	N	4419	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E4%B8%9C%E8%8E%9E
top	201703080000~201703082359	郑州东站	郑州	420	91.19%	0	0	0	0	0.24%	0	0	0	264	Y	5	N	4101	null	N	null	N	exact	http://map.qq.com/?w=%E9%83%91%E5%B7%9E%E4%B8%9C%E7%AB%99&c=%E9%83%91%E5%B7%9E
top	201703080000~201703082359	大药房	3门峡	420	0.24%	0	0	0	0	0	0	0	0	513	N	-1	N	4112	null	N	null	N	tag	http://map.qq.com/?w=%E5%A4%A7%E8%8D%AF%E6%88%BF&c=3%E9%97%A8%E5%B3%A1
top	201703080000~201703082359	天河客运站	广州	419	88.07%	0	0	0	0	0.0%	0	0	0	350	Y	5	N	4401	null	N	null	N	exact	http://map.qq.com/?w=%E5%A4%A9%E6%B2%B3%E5%AE%A2%E8%BF%90%E7%AB%99&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	加油站	东莞	419	8.11%	0	0	0	0	0	0	0	0	20	N	-1	N	4419	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E4%B8%9C%E8%8E%9E
top	201703080000~201703082359	快捷酒店	广州	416	1.44%	0	0	0	0	0	0	0	0	2295	N	-1	N	4401	null	N	null	N	tag	http://map.qq.com/?w=%E5%BF%AB%E6%8D%B7%E9%85%92%E5%BA%97&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	虹桥火车站	上海市	411	81.75%	0	0	0	0	0.0%	0	0	0	337	Y	3	N	31	null	N	null	N	exact	http://map.qq.com/?w=%E8%99%B9%E6%A1%A5%E7%81%AB%E8%BD%A6%E7%AB%99&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	景点	南京市	403	0.0%	0	0	0	0	0	0	0	0	0	N	-1	N	3201	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E5%8D%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	工商银行	北京市	402	58.71%	0	0	0	0	0	0	0	0	1500	N	-1	N	11	null	N	null	N	chain	http://map.qq.com/?w=%E5%B7%A5%E5%95%86%E9%93%B6%E8%A1%8C&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	医院	上海市	400	11.25%	0	0	0	0	0	0	0	0	109	N	-1	N	31	null	N	null	N	tag	http://map.qq.com/?w=%E5%8C%BB%E9%99%A2&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	旅馆	上海市	398	7.79%	0	0	0	0	0	0	0	0	74	N	-1	N	31	null	N	null	N	tag	http://map.qq.com/?w=%E6%97%85%E9%A6%86&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	美食	大连	397	0.5%	0	0	0	0	0	0	0	0	2509	N	-1	N	2102	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E5%A4%A7%E8%BF%9E
top	201703080000~201703082359	成都双流国际机场	成都	396	94.7%	0	0	0	0	0.0%	0	0	0	1361	Y	6	N	5101	null	N	null	N	exact	http://map.qq.com/?w=%E6%88%90%E9%83%BD%E5%8F%8C%E6%B5%81%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	室内检索poi	长沙	395	0.0%	0	0	0	0	0	0	0	0	1379	N	-1	N	4301	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E9%95%BF%E6%B2%99
top	201703080000~201703082359	洗浴足疗	深圳	395	2.28%	0	0	0	0	0	0	0	0	20	N	-1	N	4403	null	N	null	N	tag	http://map.qq.com/?w=%E6%B4%97%E6%B5%B4%E8%B6%B3%E7%96%97&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	开封市五金	郑州	391	5.88%	0	0	0	0	0	0	0	0	573	N	-1	Y	开封	area	N	null	N	exact	http://map.qq.com/?w=%E5%BC%80%E5%B0%81%E5%B8%82%E4%BA%94%E9%87%91&c=%E9%83%91%E5%B7%9E
top	201703080000~201703082359	上海浦东国际机场	上海市	391	91.56%	0	0	0	0	0.0%	0	0	0	940	Y	7	N	31	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%8A%E6%B5%B7%E6%B5%A6%E4%B8%9C%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	家私	赤峰	391	0.0%	0	0	0	0	0	0	0	0	245	N	-1	N	1504	null	N	null	N	tag	http://map.qq.com/?w=%E5%AE%B6%E7%A7%81&c=%E8%B5%A4%E5%B3%B0
top	201703080000~201703082359	药店	深圳	389	26.48%	0	0	0	0	0	0	0	0	13	N	-1	N	4403	null	N	null	N	tag	http://map.qq.com/?w=%E8%8D%AF%E5%BA%97&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	银行	成都	387	9.82%	0	0	0	0	0	0	0	0	18	N	-1	N	5101	null	N	null	N	tag	http://map.qq.com/?w=%E9%93%B6%E8%A1%8C&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	美食	中山	385	0.0%	0	0	0	0	0	0	0	0	21	N	-1	N	4420	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E4%B8%AD%E5%B1%B1
top	201703080000~201703082359	地铁站	成都	385	46.75%	0	0	0	0	0	0	0	0	14	N	-1	N	5101	null	N	null	N	tag	http://map.qq.com/?w=%E5%9C%B0%E9%93%81%E7%AB%99&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	公交站	西安	384	5.47%	0	0	0	0	0	0	0	0	143	N	-1	N	6101	null	N	null	N	tag	http://map.qq.com/?w=%E5%85%AC%E4%BA%A4%E7%AB%99&c=%E8%A5%BF%E5%AE%89
top	201703080000~201703082359	atm	成都	383	6.53%	0	0	0	0	0	0	0	0	42	N	-1	N	5101	null	N	null	N	tag	http://map.qq.com/?w=atm&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	atm	上海市	381	5.77%	0	0	0	0	0	0	0	0	61	N	-1	N	31	null	N	null	N	tag	http://map.qq.com/?w=atm&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	中国国际展览中心顺义新馆	北京市	379	91.29%	0	0	0	0	0.0%	0	0	0	99	Y	1	N	11	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%AD%E5%9B%BD%E5%9B%BD%E9%99%85%E5%B1%95%E8%A7%88%E4%B8%AD%E5%BF%83%E9%A1%BA%E4%B9%89%E6%96%B0%E9%A6%86&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	漫花庄园	成都	378	93.39%	0	0	0	0	0.0%	0	0	0	7	Y	1	N	5101	null	N	null	N	exact	http://map.qq.com/?w=%E6%BC%AB%E8%8A%B1%E5%BA%84%E5%9B%AD&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	药店	广州	378	21.69%	0	0	0	0	0	0	0	0	67	N	-1	N	4401	null	N	null	N	tag	http://map.qq.com/?w=%E8%8D%AF%E5%BA%97&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	公交站	东莞	374	2.14%	0	0	0	0	0	0	0	0	93	N	-1	N	4419	null	N	null	N	tag	http://map.qq.com/?w=%E5%85%AC%E4%BA%A4%E7%AB%99&c=%E4%B8%9C%E8%8E%9E
top	201703080000~201703082359	美食	惠州	372	0.54%	0	0	0	0	0	0	0	0	115	N	-1	N	4413	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E6%83%A0%E5%B7%9E
top	201703080000~201703082359	美食	石家庄市	371	0.54%	0	0	0	0	0	0	0	0	1500	N	-1	N	1301	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E7%9F%B3%E5%AE%B6%E5%BA%84%E5%B8%82
top	201703080000~201703082359	小榄车站	中山	371	93.26%	0	0	0	0	0.0%	0	0	0	148	Y	4	N	4420	null	N	null	N	exact	http://map.qq.com/?w=%E5%B0%8F%E6%A6%84%E8%BD%A6%E7%AB%99&c=%E4%B8%AD%E5%B1%B1
top	201703080000~201703082359	网吧	武汉	369	30.35%	0	0	0	0	0	0	0	0	26	N	-1	N	4201	null	N	null	N	tag	http://map.qq.com/?w=%E7%BD%91%E5%90%A7&c=%E6%AD%A6%E6%B1%89
top	201703080000~201703082359	室内检索poi	西安	362	0.0%	0	0	0	0	0	0	0	0	1354	N	-1	N	6101	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E8%A5%BF%E5%AE%89
top	201703080000~201703082359	水暖建材	松原	361	4.99%	0	0	0	0	0	0	0	0	252	N	-1	N	2207	null	N	null	N	tag	http://map.qq.com/?w=%E6%B0%B4%E6%9A%96%E5%BB%BA%E6%9D%90&c=%E6%9D%BE%E5%8E%9F
top	201703080000~201703082359	昆明长水国际机场	昆明	361	93.91%	0	0	0	0	0.0%	0	0	0	876	Y	6	N	5301	null	N	null	N	exact	http://map.qq.com/?w=%E6%98%86%E6%98%8E%E9%95%BF%E6%B0%B4%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA&c=%E6%98%86%E6%98%8E
top	201703080000~201703082359	加油站	武汉	358	17.6%	0	0	0	0	0	0	0	0	526	N	-1	N	4201	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E6%AD%A6%E6%B1%89
top	201703080000~201703082359	医院	北京市	357	8.12%	0	0	0	0	0	0	0	0	11	N	-1	N	11	null	N	null	N	tag	http://map.qq.com/?w=%E5%8C%BB%E9%99%A2&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	贵阳北站	贵阳	356	89.89%	0	0	0	0	0.0%	0	0	0	447	Y	6	N	5201	null	N	null	N	exact	http://map.qq.com/?w=%E8%B4%B5%E9%98%B3%E5%8C%97%E7%AB%99&c=%E8%B4%B5%E9%98%B3
top	201703080000~201703082359	景点	郑州	354	0.85%	0	0	0	0	0.0%	0	0	0	0	N	-1	N	4101	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E9%83%91%E5%B7%9E
top	201703080000~201703082359	景点	重庆市	352	1.99%	0	0	0	0	0.0%	0	0	0	1499	N	-1	N	50	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E9%87%8D%E5%BA%86%E5%B8%82
top	201703080000~201703082359	卫浴	松原	350	4.57%	0	0	0	0	0	0	0	0	217	N	-1	N	2207	null	N	null	N	tag	http://map.qq.com/?w=%E5%8D%AB%E6%B5%B4&c=%E6%9D%BE%E5%8E%9F
top	201703080000~201703082359	ktv	北京市	349	6.3%	0	0	0	0	0	0	0	0	45	N	-1	N	11	null	N	null	N	tag	http://map.qq.com/?w=ktv&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	东莞市汽车客运总站	东莞	349	95.42%	0	0	0	0	0	0	0	0	970	N	-1	N	4419	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%9C%E8%8E%9E%E5%B8%82%E6%B1%BD%E8%BD%A6%E5%AE%A2%E8%BF%90%E6%80%BB%E7%AB%99&c=%E4%B8%9C%E8%8E%9E
top	201703080000~201703082359	室内检索poi	无锡	348	0.0%	0	0	0	0	0	0	0	0	1268	N	-1	N	3202	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E6%97%A0%E9%94%A1
top	201703080000~201703082359	景点	天津	347	1.44%	0	0	0	0	0.0%	0	0	0	0	N	-1	N	12	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E5%A4%A9%E6%B4%A5
top	201703080000~201703082359	建设银行	深圳	346	48.55%	0	0	0	0	0	0	0	0	909	N	-1	N	4403	null	N	null	N	chain	http://map.qq.com/?w=%E5%BB%BA%E8%AE%BE%E9%93%B6%E8%A1%8C&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	美食	济南	345	1.16%	0	0	0	0	0	0	0	0	86	N	-1	N	3701	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E6%B5%8E%E5%8D%97
top	201703080000~201703082359	湖北省武汉市半永久	广州	343	1.75%	0	0	0	0	0	0	0	0	470	N	-1	Y	武汉	area	N	null	N	exact	http://map.qq.com/?w=%E6%B9%96%E5%8C%97%E7%9C%81%E6%AD%A6%E6%B1%89%E5%B8%82%E5%8D%8A%E6%B0%B8%E4%B9%85&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	加油站	杭州	341	12.02%	0	0	0	0	0	0	0	0	20	N	-1	N	3301	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E6%9D%AD%E5%B7%9E
top	201703080000~201703082359	上海南站	上海市	337	86.05%	0	0	0	0	0.0%	0	0	0	1405	Y	6	N	31	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%8A%E6%B5%B7%E5%8D%97%E7%AB%99&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	加油站	合肥	332	7.83%	0	0	0	0	0	0	0	0	19	N	-1	N	3401	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E5%90%88%E8%82%A5
top	201703080000~201703082359	美食	南宁	331	0.91%	0	0	0	0	0	0	0	0	1500	N	-1	N	4501	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E5%8D%97%E5%AE%81
top	201703080000~201703082359	室内检索poi	重庆市	330	0.0%	0	0	0	0	0	0	0	0	1360	N	-1	N	50	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E9%87%8D%E5%BA%86%E5%B8%82
top	201703080000~201703082359	地铁站	武汉	330	26.67%	0	0	0	0	0	0	0	0	10	N	-1	N	4201	null	N	null	N	tag	http://map.qq.com/?w=%E5%9C%B0%E9%93%81%E7%AB%99&c=%E6%AD%A6%E6%B1%89
top	201703080000~201703082359	网吧	苏州	326	26.99%	0	0	0	0	0	0	0	0	60	N	-1	N	3205	null	N	null	N	tag	http://map.qq.com/?w=%E7%BD%91%E5%90%A7&c=%E8%8B%8F%E5%B7%9E
top	201703080000~201703082359	重庆北站	重庆市	325	93.23%	0	0	0	0	0.0%	0	0	0	1595	Y	3	N	50	null	N	null	N	exact	http://map.qq.com/?w=%E9%87%8D%E5%BA%86%E5%8C%97%E7%AB%99&c=%E9%87%8D%E5%BA%86%E5%B8%82
top	201703080000~201703082359	厦门北站	厦门	325	89.54%	0	0	0	0	0.0%	0	0	0	1439	Y	5	N	3502	null	N	null	N	exact	http://map.qq.com/?w=%E5%8E%A6%E9%97%A8%E5%8C%97%E7%AB%99&c=%E5%8E%A6%E9%97%A8
top	201703080000~201703082359	室内检索poi	沈阳	324	0.0%	0	0	0	0	0	0	0	0	1334	N	-1	N	2101	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E6%B2%88%E9%98%B3
top	201703080000~201703082359	绵阳汽修厂	成都	323	0.62%	0	0	0	0	0	0.0%	0.0%	0	874	N	-1	Y	绵阳	area	N	null	N	exact	http://map.qq.com/?w=%E7%BB%B5%E9%98%B3%E6%B1%BD%E4%BF%AE%E5%8E%82&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	快餐	深圳	323	3.41%	0	0	0	0	0	0	0	0	77	N	-1	N	4403	null	N	null	N	tag	http://map.qq.com/?w=%E5%BF%AB%E9%A4%90&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	建设银行	北京市	320	55.62%	0	0	0	0	0	0	0	0	1337	N	-1	N	11	null	N	null	N	chain	http://map.qq.com/?w=%E5%BB%BA%E8%AE%BE%E9%93%B6%E8%A1%8C&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	医院	广州	319	15.05%	0	0	0	0	0	0	0	0	14	N	-1	N	4401	null	N	null	N	tag	http://map.qq.com/?w=%E5%8C%BB%E9%99%A2&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	景点	武汉	319	3.13%	0	0	0	0	0	0	0	0	1498	N	-1	N	4201	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E6%AD%A6%E6%B1%89
top	201703080000~201703082359	美食	福州	316	2.22%	0	0	0	0	0	0	0	0	1222	N	-1	N	3501	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E7%A6%8F%E5%B7%9E
top	201703080000~201703082359	网吧	西安	315	33.02%	0	0	0	0	0	0	0	0	43	N	-1	N	6101	null	N	null	N	tag	http://map.qq.com/?w=%E7%BD%91%E5%90%A7&c=%E8%A5%BF%E5%AE%89
top	201703080000~201703082359	天津站	天津	315	86.35%	0	0	0	0	0.0%	0	0	0	492	Y	4	N	12	null	N	null	N	exact	http://map.qq.com/?w=%E5%A4%A9%E6%B4%A5%E7%AB%99&c=%E5%A4%A9%E6%B4%A5
top	201703080000~201703082359	加油站	南京市	313	6.39%	0	0	0	0	0	0	0	0	1503	N	-1	N	3201	null	N	null	N	tag	http://map.qq.com/?w=%E5%8A%A0%E6%B2%B9%E7%AB%99&c=%E5%8D%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	景点	长沙	312	1.28%	0	0	0	0	0.0%	0	0	0	1489	N	-1	N	4301	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E9%95%BF%E6%B2%99
top	201703080000~201703082359	招商银行	深圳	312	60.9%	0	0	0	0	0	0	0	0	578	N	-1	N	4403	null	N	null	N	chain	http://map.qq.com/?w=%E6%8B%9B%E5%95%86%E9%93%B6%E8%A1%8C&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	泉州ktv	菏泽	310	10.65%	0	0	0	0	0	0	0	0	899	N	-1	Y	泉州	area	N	null	N	exact	http://map.qq.com/?w=%E6%B3%89%E5%B7%9Ektv&c=%E8%8F%8F%E6%B3%BD
top	201703080000~201703082359	超市	深圳	309	6.8%	0	0	0	0	0	0	0	0	120	N	-1	N	4403	null	N	null	N	tag	http://map.qq.com/?w=%E8%B6%85%E5%B8%82&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	银行	东莞	309	4.53%	0	0	0	0	0	0	0	0	21	N	-1	N	4419	null	N	null	N	tag	http://map.qq.com/?w=%E9%93%B6%E8%A1%8C&c=%E4%B8%9C%E8%8E%9E
top	201703080000~201703082359	网吧	佛山	308	36.69%	0	0	0	0	0	0	0	0	2509	N	-1	N	4406	null	N	null	N	tag	http://map.qq.com/?w=%E7%BD%91%E5%90%A7&c=%E4%BD%9B%E5%B1%B1
top	201703080000~201703082359	快餐	上海市	306	3.59%	0	0	0	0	0	0	0	0	210	N	-1	N	31	null	N	null	N	tag	http://map.qq.com/?w=%E5%BF%AB%E9%A4%90&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	公交站	佛山	305	6.56%	0	0	0	0	0	0	0	0	72	N	-1	N	4406	null	N	null	N	tag	http://map.qq.com/?w=%E5%85%AC%E4%BA%A4%E7%AB%99&c=%E4%BD%9B%E5%B1%B1
top	201703080000~201703082359	美食	兴安	304	0.0%	0	0	0	0	0	0	0	0	1176	N	-1	N	1522	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E5%85%B4%E5%AE%89
top	201703080000~201703082359	长沙汽车西站	长沙	303	94.06%	0	0	0	0	0.0%	0	0	0	1168	Y	1	N	4301	null	N	null	N	exact	http://map.qq.com/?w=%E9%95%BF%E6%B2%99%E6%B1%BD%E8%BD%A6%E8%A5%BF%E7%AB%99&c=%E9%95%BF%E6%B2%99
top	201703080000~201703082359	干果	洛阳	301	3.32%	0	0	0	0	0	0	0	0	331	N	-1	N	4103	null	N	null	N	tag	http://map.qq.com/?w=%E5%B9%B2%E6%9E%9C&c=%E6%B4%9B%E9%98%B3
top	201703080000~201703082359	广州火车站	广州	301	72.43%	0	0	0	0	0.0%	0	0	0	823	Y	4	N	4401	null	N	null	N	exact	http://map.qq.com/?w=%E5%B9%BF%E5%B7%9E%E7%81%AB%E8%BD%A6%E7%AB%99&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	农业银行	广州	300	70.0%	0	0	0	0	0	0	0	0	1134	N	-1	N	4401	null	N	null	N	chain	http://map.qq.com/?w=%E5%86%9C%E4%B8%9A%E9%93%B6%E8%A1%8C&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	网吧	重庆市	300	22.0%	0	0	0	0	0	0	0	0	67	N	-1	N	50	null	N	null	N	tag	http://map.qq.com/?w=%E7%BD%91%E5%90%A7&c=%E9%87%8D%E5%BA%86%E5%B8%82
top	201703080000~201703082359	酒店	咸阳	300	0.33%	0	0	0	0	0	0	0	0	102	N	-1	N	6104	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E5%92%B8%E9%98%B3
top	201703080000~201703082359	景点	厦门	298	1.68%	0	0	0	0	0	0	0	0	1498	N	-1	N	3502	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E5%8E%A6%E9%97%A8
top	201703080000~201703082359	酒店	天津	298	2.68%	0	0	0	0	0	0	0	0	75	N	-1	N	12	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E5%A4%A9%E6%B4%A5
top	201703080000~201703082359	招商银行	北京市	297	45.12%	0	0	0	0	0	0	0	0	489	N	-1	N	11	null	N	null	N	chain	http://map.qq.com/?w=%E6%8B%9B%E5%95%86%E9%93%B6%E8%A1%8C&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	酒店	惠州	296	1.69%	0	0	0	0	0	0	0	0	403	N	-1	N	4413	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E6%83%A0%E5%B7%9E
top	201703080000~201703082359	美食	温州	296	0.0%	0	0	0	0	0	0	0	0	373	N	-1	N	3303	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E6%B8%A9%E5%B7%9E
top	201703080000~201703082359	美食	常州	295	0.0%	0	0	0	0	0	0	0	0	534	N	-1	N	3204	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E5%B8%B8%E5%B7%9E
top	201703080000~201703082359	美食	南昌	295	1.02%	0	0	0	0	0	0	0	0	1498	N	-1	N	3601	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E5%8D%97%E6%98%8C
top	201703080000~201703082359	工商银行	广州	294	64.29%	0	0	0	0	0	0	0	0	954	N	-1	N	4401	null	N	null	N	chain	http://map.qq.com/?w=%E5%B7%A5%E5%95%86%E9%93%B6%E8%A1%8C&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	银行	长沙	294	12.59%	0	0	0	0	0	0	0	0	480	N	-1	N	4301	null	N	null	N	tag	http://map.qq.com/?w=%E9%93%B6%E8%A1%8C&c=%E9%95%BF%E6%B2%99
top	201703080000~201703082359	南京禄口国际机场	南京市	292	84.25%	0	0	0	0	0.35%	0	0	0	681	Y	4	N	3201	null	N	null	N	exact	http://map.qq.com/?w=%E5%8D%97%E4%BA%AC%E7%A6%84%E5%8F%A3%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA&c=%E5%8D%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	公交站	成都	292	2.4%	0	0	0	0	0	0	0	0	254	N	-1	N	5101	null	N	null	N	tag	http://map.qq.com/?w=%E5%85%AC%E4%BA%A4%E7%AB%99&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	景点	昆明	290	2.07%	0	0	0	0	0.0%	0	0	0	1499	N	-1	N	5301	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E6%98%86%E6%98%8E
